Timer Tick [ms],Block-Nr,Power [kW],Force [kN],A_ges_vibr,Schlagzahl [1/min],EXZ_pos [deg],hydraulic low pressure [bar],hydraulic high pressure [bar],A_ACTpos [mm],B_ACTpos [mm],DB_ACTpos [mm],D_ACTpos [mm],L_ACTpos [mm],R_ACTpos [mm],SBA_ActPos [mm],INDA_ACTpos [deg],A_ACT_Force [kN],B_ACT_Force [kN],DB_ACT_Force [kN],D_ACT_Force [kN],L_ACTspd [mm/min],R_ACTspd [mm/min],SBA_NomPos [mm] [mm],INDA_NOMspd [U/min],A_ACTspd [mm/min],B_ACTspd [mm/min],DB_ACTspd [mm/min],D_ACTspd [mm/min],L_NOMpos [mm],R_NOMpos [mm],SBA_OUT [%],INDA_NOMpos [deg],A_NOMpos [mm],B_NOMpos [mm],DB_NOMpos [mm],D_NOMpos [mm],L_OUT [%],R_OUT [%],Feedback SBA [%],INDA_OUT [%],A_OUT [%],B_OUT [%],DB_OUT [%],D_OUT [%],L_NOMspd [mm/min],R_NOMspd [mm/min],Frc_Volt,INDA_ACTspd [U/min],A_NOMspd [mm/min],B_NOMspd [mm/min],DB_NOMspd [mm/min],D_NOMspd [mm/min],Feedback L [%],Feedback R [%],Speed Vn_1 [rpm],NOMforceSPA [kN],A_NOM_Force [kN],B_NOM_Force [kN],DB_NOM_Force [kN],D_NOM_Force [kN],$F_F41L (I14S8),IP_ActSpd [mm/min],IP_ActPos [mm],SPA_OUT [%],Feedback A [%],Feedback B [%],Feedback DB [%],Feedback D [%],IP_NomSpd [mm/min],IP_NomPos,Feedback_SPA [%],Lub_ActSpd [rpm],RamRetract_ActSpd [rpm],Hyd_ActSpd [rpm],ForgingBox_Temp,TMP_Ind_U1 [°C],TMP_Ind_F [°C],IP_Out [%],ACTforceSPA [kN],$U_GH_HEATON_1 (U25S0),W2 Durchfluss [l],W1 Durchfluss [l],$E_GH_FAULT_2 (I26S21),$E_GH_FAULT_1 (I25S21),$B12R_Y11 (U14S16),L1.R_B41 [bar],O_EMERG,STP || EM,O_MASTOP,c01w,c02w,$U_GH_NOMVAL_1 (U25W1),$H1P_Y12 (U11S17),$H1P_Y11 (U11S7),$U_GH_NOMEXT_2 (U26S1),$U_GH_HEATON_2 (U26S0),$U_GH_NOMEXT_1 (U25S1),$U_GH_HEATON_1 (U25S0)
2596443579,10,47.5270357,0,5.64003218,1203.88403,145.023125,114.756885,202.023832,1199.97,89.955,499.875,700,94.9001505,94.9001662,-0.02,0.396,1.85857412,2.21579069,1.5473395,-0.912737711,0.021933304,0.021671302,0,0,1.86731455,0.89529751,-259.083526,2.63E-60,94.9,94.9,-10,25.1396527,1200,90,350,700,0.466084737,0.266610065,-9.54589844,0,0,0,-6.09333333,-1.175625,0,0,1.12792969,-1.56E-26,0,0,-2100,0,1.44042969,0.5859375,0,0.925615797,0,0,10,5,0,0,40.0546875,50,0.830078125,0.146484375,-4.41894531,-0.09765625,0,40,53.4423828,1315.5,599.4,799.2,38.3121581,659.494675,242.681862,-0.13671875,0.925615797,1,0.093821432,0.02596083,0,0,1,34.6379652,0,0,0,2,0,0,0,1,1,0,1,1
2596443589,10,47.5207308,0,5.39270855,1204.31301,217.445,114.740366,202.082802,1199.97,89.955,499.675,700,94.9001526,94.9001491,-0.02,0.396,2.33800771,1.73643522,1.31068423,-0.965179117,0.017540472,-0.029753669,0,0,-0.451108731,0.757850057,-640.681951,1.59E-60,94.9,94.9,-10,25.1396527,1200,90,350,700,0.462496026,0.264573837,-9.66796875,0,0,0,-6.868,-1.175625,0,0,1.16699219,-1.41E-26,0,0,-2450,0,1.31835938,0.5859375,0,0.925615797,0,0,10,5,0,0,40.0546875,50,0.708007813,0.146484375,-5.15136719,-0.09765625,0,40,53.3203125,1315.5,599.4,799.2,38.3121865,658.329037,242.684553,-0.13671875,0.925615797,1,0.093366184,0.02587713,0,0,1,34.7759715,0,0,0,2,0,0,0,1,1,0,1,1
2596443599,10,47.5181708,0,5.39965136,1207.03935,289.866875,114.758939,202.145795,1199.965,89.95,499.43,700,94.9001532,94.9001497,-0.02,0.396,1.4762792,2.45546842,1.49439028,-0.993367594,0.011779512,-0.016902823,0,0,-2.78698156,-4.19289353,-961.925111,9.67E-61,94.9,94.9,-10,25.1396527,1200,90,350,700,0.459258462,0.262741313,-9.66796875,0,0,0,-7.64266667,-1.175625,0,0,1.15722656,-1.27E-26,0,60,-2800,0,1.31835938,1.07421875,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.830078125,0.024414063,-5.76171875,0.024414063,0,40,53.3203125,1315.5,599.4,799.2,38.3121387,657.289183,242.663048,-0.13671875,0.869667066,1,0.092923058,0.025832223,0,0,1,35.039504,0,0,0,2,0,0,0,1,1,0,1,1
2596443609,10,47.516767,0,5.44012751,1205.57784,2.06902344,114.750719,202.111474,1199.965,89.955,499.195,700,94.9001522,94.9001488,-0.02,0.396,1.66742666,2.45546842,1.48931704,-0.993367594,0.005225864,-0.012169039,0,0,-2.82748642,-1.06801914,-1138.81245,5.86E-61,94.9,94.9,-10,25.1396527,1200,90,350,700,0.456041396,0.260920679,-9.66796875,0,0,1.46691396,-8.41733333,-1.175625,0,0,1.07910156,-1.15E-26,0,0,-3150,0,1.31835938,0.5859375,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.830078125,1.12304688,-6.86035156,-0.09765625,0,40,53.4423828,1315.5,599.4,799.2,38.3120912,656.925689,242.6689,-0.13671875,0.869667066,1,0.092537485,0.02560935,0,0,1,35.2178123,0,0,0,2,0,0,0,1,1,0,1,1
2596443619,10,47.5162311,0,5.49114506,1205.6369,74.4469531,114.721445,202.082526,1199.97,89.95,498.89,700,94.9001513,94.9001478,-0.02,0.396,2.09829091,2.33831998,1.33381411,-1.09431486,0.001259942,-0.009289348,0,0,2.12016163,-3.38213098,-1408.85596,3.55E-61,94.9,94.9,-10,25.1396527,1200,90,350,700,0.453208062,0.259322653,-9.66796875,0,0,0,-9.192,-1.175625,0,0,1.07910156,-1.04E-26,0,60,-3500,0,1.31835938,0.708007813,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.830078125,0.634765625,-7.59277344,-0.09765625,0,40,53.3203125,1315.5,599.4,799.2,38.3119677,657.31917,242.680038,-0.13671875,0.869667066,1,0.092250649,0.025457023,0,0,1,35.1018465,0,0,0,2,0,0,0,1,1,0,1,1
2596443629,10,47.5151362,0,5.49114506,1204.39331,146.649102,114.69836,202.135161,1199.97,89.955,498.555,700,94.9001488,94.9001453,-0.02,0.396,1.66742666,2.57799772,3.32057192,-0.888484781,-0.004190443,-0.010587651,0,0,1.86369807,1.60064181,-1639.1361,2.16E-61,94.9,94.9,-10,25.1396527,1200,90,350,700,0.451154326,0.25817688,-9.66796875,0,0,1.46598407,-9.96666667,-1.175625,0,0,1.12792969,-9.43E-27,0,0,-3850,0,1.31835938,0.830078125,0,0.869667066,0,0,10,5,0,0,40.0546875,50,0.708007813,1.12304688,-8.32519531,0.024414063,0,40,53.4423828,1315.5,599.4,799.2,38.3116927,657.398175,242.670996,-0.13671875,0.869667066,1,0.092016016,0.025480829,0,0,1,35.0767471,0,0,0,2,0,0,0,1,1,0,1,1
2596443639,10,47.5128161,0,5.49114506,1204.81956,219.070977,114.696818,202.169554,1199.97,89.95,498.18,700,94.9001433,94.9001398,-0.02,0.396,1.95571279,1.97611295,1.62366274,-0.888484781,-0.013591568,-0.017471267,0,0,1.57758027,-2.95581216,-1875.99967,1.31E-61,94.9,94.9,-10,25.1396527,1200,90,350,700,0.448855163,0.256888731,-9.66796875,0,0,0,-10.7413333,-1.175625,0,0,1.171875,-8.53E-27,0,60,-4200,0,1.31835938,0.830078125,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.708007813,0.756835938,-9.1796875,-0.09765625,0,40,53.3203125,1315.5,599.4,799.2,38.3114951,656.865229,242.669081,-0.13671875,0.813718336,1,0.091688817,0.025405701,0,0,1,35.3505385,0,0,0,2,0,0,0,1,1,0,1,1
2596443649,10,47.5079089,0,3.35072395,1203.77798,291.273125,114.769275,202.119638,1199.97,89.945,497.45,700,94.9001394,94.9001359,-0.02,0.396,1.42770986,2.21579069,1.600777,-1.04187345,-0.016201987,-0.018555057,0,0,-0.997104131,-5.20088699,-2857.14964,7.93E-62,94.9,94.9,-10,25.1396527,1200,90,350,700,0.446640696,0.255649716,-9.66796875,0,0,1.47188184,-11.516,-1.175625,0,0,1.15234375,-7.72E-27,0,60,-4550,0,1.31835938,0.708007813,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.708007813,1.12304688,-10.0341797,0.024414063,0,40,53.3203125,1315.5,612.9,799.2,38.3112985,656.346544,242.65038,-0.13671875,0.813718336,1,0.091307933,0.025304749,0,0,1,35.5638406,0,0,0,2,0,0,0,1,1,0,1,1
2596443659,10,47.5016987,0,3.35072395,1203.78046,3.65105469,114.742698,202.069259,1199.97,89.955,496.84,700,94.9001354,94.9001319,-0.02,0.396,1.90714345,2.33293913,2.26818423,-0.888484781,-0.017722815,-0.019149875,0,0,1.28986678,3.13898404,-3170.101,4.81E-62,94.9,94.9,-10,25.1396527,1200,90,350,700,0.444510502,0.254459589,-9.66796875,0,0,1.49484813,-12.2906667,-1.37552083,0,0,1.07910156,-6.99E-27,0,0,-4900,0,1.31835938,0.708007813,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.708007813,1.61132813,-10.8886719,-0.09765625,0,40,53.4423828,1315.5,609.9,799.2,38.3111029,655.866752,242.658285,-0.13671875,0.813718336,1,0.091010556,0.025049165,0,0,1,35.3821969,0,0,0,2,0,0,0,1,1,0,1,1
2596443669,10,47.4958986,0,3.35072395,1203.58267,75.8532031,114.57872,202.114766,1199.97,89.945,496.23,700.005,94.9001315,94.900128,-0.02,0.396,1.90714345,2.21579069,1.69887759,-0.940926188,-0.01861047,-0.01947625,0,0,1.09184445,-6.70119163,-3364.52356,11.7267031,94.9,94.9,-10,25.1396527,1200,90,350,700,0.442464162,0.253318106,-9.66796875,0,0,0,-13.0653333,-1.180375,0,0,1.07910156,-6.32E-27,0,60,-5250,0,1.31835938,0.830078125,0,0.757769605,0,0,10,5,0,0,40.0546875,50,1.07421875,0.634765625,-11.7431641,-0.09765625,0,40,53.4423828,1315.5,609.9,799.2,38.3109083,655.430451,242.653614,-0.13671875,0.757769605,1,0.090674381,0.024883432,0,0,1,35.0877974,0,0,0,2,0,0,0,1,1,0,1,1
2596443679,10,47.4931386,0,5.43732726,1204.10578,148.275078,114.536487,202.170212,1199.97,89.95,495.465,700,94.9001276,94.9001241,-0.02,0.396,1.42770986,2.09864225,2.13767153,-1.07006193,-0.019109748,-0.019634659,0,0,1.07570794,-1.00175462,-3848.3601,-2.48124149,94.9,94.9,-10,25.1396527,1200,90,350,700,0.440501257,0.252225025,-9.66796875,0,0,1.4666134,-13.84,-1.180375,0,0,1.12792969,-5.72E-27,0,60,-5600,0,1.19628906,0.830078125,0,0.813718336,0,0,10,5,0,0,40.0546875,50,0.830078125,1.12304688,-12.4755859,0.024414063,0,40,53.3203125,1315.5,599.7,799.2,38.3107146,654.667837,242.649789,-0.13671875,0.813718336,1,0.090258039,0.024962293,0,0,1,35.0465979,0,0,0,2,0,0,0,1,1,0,1,1
